12.04.2023;Neuvedené;3;X;;;0;0;Nitriansky;;Topoľčany
12.04.2023;Neuvedené;2;X;;;0;0;Trnavský;;Dunajská Streda
12.04.2023;Neuvedené;2;X;;;0;0;Prešovský;;Humenné
12.04.2023;Neuvedené;2;X;;;0;0;Žilinský;;Liptovský Mikuláš
12.04.2023;Neuvedené;2;X;;;0;0;Košický;;Sobrance
12.04.2023;Neuvedené;2;X;;;0;0;Košický;;Spišská Nová Ves
12.04.2023;Neuvedené;2;X;;;0;0;Trnavský;;Trnava
12.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Banská Bystrica
12.04.2023;Neuvedené;1;X;;;0;0;Žilinský;;Čadca
12.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Ilava
12.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Kežmarok
12.04.2023;Neuvedené;1;X;;;0;0;Košický;;Košice - okolie
12.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Levoča
12.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Lučenec
12.04.2023;Neuvedené;1;X;;;0;0;Bratislavský;;Malacky
12.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Poprad
12.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Púchov
12.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Rimavská Sobota
12.04.2023;Neuvedené;1;X;;;0;0;Trnavský;;Skalica
12.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Trenčín
12.04.2023;Neuvedené;1;X;;;0;0;Žilinský;;Turčianske Teplice
12.04.2023;Neuvedené;1;X;;;0;0;Žilinský;;Tvrdošín
12.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Veľký Krtíš
12.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Vranov nad Topľou
12.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Žiar nad Hronom
11.04.2023;Neuvedené;0;X;;;0;3;Neuvedené;;Neuvedené
11.04.2023;Neuvedené;8;X;;;0;0;Trenčiansky;;Myjava
11.04.2023;Neuvedené;5;X;;;0;0;Košický;;Košice I
11.04.2023;Neuvedené;5;X;;;0;0;Prešovský;;Prešov
11.04.2023;Neuvedené;5;X;;;0;0;Trnavský;;Senica
11.04.2023;Neuvedené;5;X;;;0;0;Prešovský;;Svidník
11.04.2023;Neuvedené;4;X;;;0;0;Bratislavský;;Bratislava I
11.04.2023;Neuvedené;4;X;;;0;0;Nitriansky;;Nitra
11.04.2023;Neuvedené;3;X;;;0;0;Prešovský;;Poprad
11.04.2023;Neuvedené;3;X;;;0;0;Žilinský;;Žilina
11.04.2023;Neuvedené;2;X;;;0;0;Banskobystrický;;Banská Bystrica
11.04.2023;Neuvedené;2;X;;;0;0;Trnavský;;Hlohovec
11.04.2023;Neuvedené;2;X;;;0;0;Košický;;Košice - okolie
11.04.2023;Neuvedené;2;X;;;0;0;Trenčiansky;;Prievidza
11.04.2023;Neuvedené;2;X;;;0;0;Trenčiansky;;Trenčín
11.04.2023;Neuvedené;2;X;;;0;0;Trnavský;;Trnava
11.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Bardejov
11.04.2023;Neuvedené;1;X;;;0;0;Žilinský;;Čadca
11.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Detva
11.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Ilava
11.04.2023;Neuvedené;1;X;;;0;0;Žilinský;;Kysucké Nové Mesto
11.04.2023;Neuvedené;1;X;;;0;0;Žilinský;;Liptovský Mikuláš
11.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Medzilaborce
11.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Považská Bystrica
11.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Púchov
11.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Rimavská Sobota
11.04.2023;Neuvedené;1;X;;;0;0;Trnavský;;Skalica
